it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	
0	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.1346765307471498	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	0.70127780778656368	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388	-0.56660127703941388
1000	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.1439455132193557	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.13615620983885668	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186	0.0077893033804990186
2000	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.14979529319160453	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.20853014882838128	0.34388104831340044	0.34388104831340044	0.34388104831340044	0.34388104831340044	0.34388104831340044	0.34388104831340044	0.34388104831340044	0.34388104831340044	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.11293073466428429	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	0.082905928250425281	-0.19408575512179591	-0.19408575512179591	-0.19408575512179591	-0.19408575512179591	-0.19408575512179591	-0.19408575512179591	-0.19408575512179591	-0.19408575512179591	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.036864558527320249	0.095599414164096994	0.095599414164096994	0.095599414164096994	0.095599414164096994	0.095599414164096994	0.095599414164096994	0.095599414164096994	0.095599414164096994	0.095599414164096994	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956	0.125624220577956
3000	0.25390672625929761	0.25390672625929761	0.25390672625929761	0.25390672625929761	0.25390672625929761	0.25390672625929761	0.25390672625929761	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.08967060813254954	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.17783483858777513	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.24369721327430224	0.4030647287188675	0.4030647287188675	0.4030647287188675	0.4030647287188675	0.4030647287188675	0.4030647287188675	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.10621583625037471	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	0.07002190528481067	-0.14915800245956989	-0.14915800245956989	-0.14915800245956989	-0.14915800245956989	-0.14915800245956989	-0.14915800245956989	0.14769089000892288	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	-0.016545228117825175	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.071619002337400414	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157	0.17367530798949157
4000	0.26518251669352594	0.26518251669352594	0.26518251669352594	0.26518251669352594	0.26518251669352594	0.26518251669352594	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.10344874787199992	0.19414234517227041	0.19414234517227041	0.19414234517227041	0.19414234517227041	0.19414234517227041	0.19414234517227041	0.19414234517227041	0.19414234517227041	0.19414234517227041	0.19414234517227041	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.35583589585945508	0.39117751586064375	0.39117751586064375	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.10401853294137223	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	0.096914115174278018	-0.12599499916711782	-0.12599499916711782	0.16116398375215371	0.16116398375215371	0.16116398375215371	0.16116398375215371	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	-0.00056978506937230278	0.090123812230898187	0.090123812230898187	0.090123812230898187	0.090123812230898187	0.090123812230898187	0.090123812230898187	0.090123812230898187	0.090123812230898187	0.090123812230898187	0.090123812230898187	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707	0.25892178068517707
5000	0.29808122390154351	0.29808122390154351	0.29808122390154351	0.29808122390154351	0.29808122390154351	0.29808122390154351	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.078532349762408429	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.15109772616182657	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.16911967698658273	0.62651479564315593	0.62651479564315593	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.10426242518487912	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	0.075713928504797634	-0.32843357174161242	-0.32843357174161242	0.19381879871666441	0.19381879871666441	0.19381879871666441	0.19381879871666441	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	-0.025730075422470688	0.0028184212576107953	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.075383797657028934	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095	0.093405748481785095
6000	0.23344045866278443	0.23344045866278443	0.23344045866278443	0.23344045866278443	0.23344045866278443	0.23344045866278443	0.23344045866278443	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.083565987677256176	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.24129138962088426	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	0.14685503635240185	1.0603595792293818	1.0603595792293818	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.098093425153523359	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	0.095539477472381784	-0.82691912056659744	-0.82691912056659744	0.13534703350926108	0.13534703350926108	0.13534703350926108	0.13534703350926108	0.13534703350926108	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	-0.014527437476267183	0.14319796446736088	0.14319796446736088	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.14575191214850247	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068	0.051315558880020068
7000	0.25748876277790489	0.25748876277790489	0.25748876277790489	0.25748876277790489	0.25748876277790489	0.25748876277790489	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.066733056330477575	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.19588079752278345	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	0.17085783383279515	1.1733867436145475	1.1733867436145475	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.13690827699236469	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	0.06235832507927306	-0.91589798083664264	-0.91589798083664264	0.1205804857855402	0.1205804857855402	0.1205804857855402	0.1205804857855402	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	-0.070175220661887111	0.058972520530418765	0.058972520530418765	0.058972520530418765	0.058972520530418765	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1335224724435104	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221	0.1084995087535221
